author_id,author_name,field_name,gender,race
670901035,john skvoretz,network science,male,White/European
2474030854,john suckling,complex network,male,White/European
2261367123,jon kleinberg,social network,male,White/European
2261367123,jon kleinberg,social network analysis,male,White/European
2261367123,jon kleinberg,complex network,male,White/European
2261367123,jon kleinberg,network science,male,White/European
2467357744,jordi sabater,social network analysis,male,White/European
2467357744,jordi sabater,social network,male,White/European
1878631932,jure leskovec,network science,male,White/European
1878631932,jure leskovec,complex network,male,White/European
1878631932,jure leskovec,social network,male,White/European
2919421740,jurgen kurths,complex network,male,White/European
2163599213,justin w webb,network theory,male,White/European
1980542405,karl e bauman,social network,male,White/European
1980542405,karl e bauman,social network analysis,male,White/European
2011148271,ken t d eames,network theory,male,White/European
2011148271,ken t d eames,graph theory,male,White/European
156439643,klaus hubacek,social network analysis,male,White/European
342346400,krista j gile,network science,female,White/European
342346400,krista j gile,social network,female,White/European
2079032315,kurt konolige,graph theory,male,White/European
2345687710,lada a adamic,social network analysis,female,White/European
2345687710,lada a adamic,social network,female,White/European
2134261273,lance doherty,graph theory,male,White/European
1965813356,maksim kitsak,complex network,male,White/European
323766894,marco iansiti,complex network,male,White/European
2099872102,marcus kaiser,complex network,male,White/European
111975288,marian boguna,complex network,male,White/European
111975288,marian boguna,network science,male,White/European
2689672205,mark buchanan,network theory,male,White/European
2951420354,mark verwoerd,complex network,male,White/European
2951420354,mark verwoerd,network science,male,White/European
2951420354,mark verwoerd,network theory,male,White/European
2149203006,markus weiler,network theory,male,White/European
2563470188,martin summer,network theory,male,White/European
2021322682,michael batty,network science,male,White/European
2952685347,michel minoux,graph theory,male,White/European
1970321164,p ellen grant,network science,female,White/European
1916892598,paul dimaggio,social network,male,White/European
180541493,pedro jordano,complex network,male,White/European
2718955494,penelope hawe,social network analysis,female,White/European
2718955494,penelope hawe,social network,female,White/European
2121348433,peter g doyle,network theory,male,White/European
2117376714,peter j mucha,network science,male,White/European
2117376714,peter j mucha,social network,male,White/European
2117376714,peter j mucha,complex network,male,White/European
550125002,peter nijkamp,complex network,male,White/European
1338467800,peter salovey,network theory,male,White/European
2099733369,pierre hansen,graph theory,male,White/European
2137555013,reid andersen,graph theory,male,White/European
2306111812,richard james,network theory,male,White/European
2306111812,richard james,social network analysis,male,White/European
2306111812,richard james,social network,male,White/European
2574684131,robert l kahn,social network,male,White/European
1954994128,roger guimera,network science,male,White/European
1954994128,roger guimera,complex network,male,White/European
1954994128,roger guimera,social network,male,White/European
2171198665,ronald s burt,social network,male,White/European
2108392708,sheldon cohen,social network,male,White/European
2785860123,sherry turkle,social network,female,White/European
630663198,shlomo havlin,complex network,male,White/European
630663198,shlomo havlin,social network,male,White/European
630663198,shlomo havlin,network science,male,White/European
190349376,sophie achard,complex network,female,White/European
2943370720,stefan wuchty,network theory,male,White/European
2943370720,stefan wuchty,network science,male,White/European
2943370720,stefan wuchty,complex network,male,White/European
2810676849,stefano mossa,complex network,male,White/European
2614590065,steve gregory,network science,male,White/European
2162563896,steve horvath,social network,male,White/European
2162563896,steve horvath,network theory,male,White/European
2053543515,steven skiena,social network,male,White/European
2153634740,teresa nelson,network theory,female,White/European
2119369234,therese riley,social network,female,White/European
2119369234,therese riley,social network analysis,female,White/European
1980563821,tomasz radzik,graph theory,male,White/European
1226911827,ulrik brandes,network theory,male,White/European
1226911827,ulrik brandes,social network,male,White/European
1226911827,ulrik brandes,complex network,male,White/European
1226911827,ulrik brandes,network science,male,White/European
2100015512,winsor h lowe,network theory,male,White/European
2144042109,yvonne rogers,social network,female,White/European
2789752059,a r calderbank,complex network,male,White/European
2631872870,ake j holmgren,graph theory,male,White/European
2631872870,ake j holmgren,network science,male,White/European
2137065126,albert bandura,social network,male,White/European
2142498905,alexei vazquez,complex network,male,White/European
2971141404,allan w wicker,social network,male,White/European
2154819360,allison m ryan,social network analysis,female,White/European
2154819360,allison m ryan,social network,female,White/European
2811329581,andreas wagner,graph theory,male,White/European
2130754085,andrew tomkins,social network,male,White/European
2130754085,andrew tomkins,network science,male,White/European
2094990544,andrew zalesky,network science,male,White/European
225233962,antonio bicchi,network theory,male,White/European
2118429164,antonio ortega,graph theory,male,White/European
301106008,bent flyvbjerg,social network,male,White/European
2524419254,bruce c skaggs,social network analysis,male,White/European
2524419254,bruce c skaggs,social network,male,White/European
2766870918,bruce christie,social network,male,White/European
2160541616,cathy l mcevoy,network theory,female,White/European
2070727085,christian pich,network theory,male,White/European
2070727085,christian pich,network science,male,White/European
2070727085,christian pich,complex network,male,White/European
2132387760,christine kiss,network theory,female,White/European
2184928795,christo wilson,social network,male,White/European
2184928795,christo wilson,social network analysis,male,White/European
2188000982,christoph hinz,network theory,male,White/European
1914371560,daniel j brass,social network analysis,male,White/European
1914371560,daniel j brass,social network,male,White/European
2063416482,darren p croft,network theory,male,White/European
2063416482,darren p croft,social network analysis,male,White/European
2063416482,darren p croft,social network,male,White/European
2002613147,david eppstein,graph theory,male,White/European
2310499632,david i shuman,graph theory,male,White/European
2151956684,denny borsboom,network theory,male,White/European
2921568659,derek l hansen,social network analysis,male,White/European
1982781389,dominic abrams,social network,male,White/European
2122713744,donald w gross,complex network,male,White/European
2138805444,duncan j watts,social network,male,White/European
2138805444,duncan j watts,complex network,male,White/European
2138805444,duncan j watts,network science,male,White/European
2138805444,duncan j watts,graph theory,male,White/European
2002906405,edwin hutchins,complex network,male,White/European
2631401453,elisa giuliani,social network analysis,female,White/European
1423194956,emanuele cozzo,network theory,male,White/European
2142939774,erikhans klijn,complex network,male,White/European
219814910,george karypis,graph theory,male,White/European
2096359564,gordon e grant,network theory,male,White/European
2138467178,hajo a reijers,social network,male,White/European
2138467178,hajo a reijers,social network analysis,male,White/European
2008075735,hans meinhardt,complex network,male,White/European
119553224,hauke strasdat,graph theory,male,White/European
157725681,hernan a makse,complex network,male,White/European
157725681,hernan a makse,social network,male,White/European
2778718891,hubert m james,network theory,male,White/European
2188681046,illes j farkas,complex network,male,White/European
2116687568,j laurie snell,network theory,male,White/European
2688717521,j schnakenberg,network theory,male,White/European
400323076,james d hollan,complex network,male,White/European
2139330692,james h fowler,social network analysis,male,White/European
2139330692,james h fowler,social network,male,White/European
2070057884,james p bagrow,social network,male,White/European
2070057884,james p bagrow,network theory,male,White/European
2127714412,james s waters,social network,male,White/European
2127714412,james s waters,social network analysis,male,White/European
2127714412,james s waters,network science,male,White/European
2695496630,jane s norbeck,network theory,female,White/European
164473498,janet w salaff,network theory,female,White/European
164473498,janet w salaff,social network,female,White/European
2232072325,jerome kunegis,social network,male,White/European
2232072325,jerome kunegis,social network analysis,male,White/European
2232072325,jerome kunegis,network science,male,White/European
2096344980,joel bernstein,graph theory,male,White/European
1966275690,johan koskinen,social network,male,White/European
1966275690,johan koskinen,network science,male,White/European
2555335315,jonathan d zwi,graph theory,male,White/European
2038891902,joop koppenjan,complex network,male,White/European
2045864003,karl j friston,network theory,male,White/European
1969576875,kellie b vache,network theory,male,White/European
2113667310,kevin j dooley,social network analysis,male,White/European
2096207090,lars backstrom,social network,male,White/European
2096207090,lars backstrom,network science,male,White/European
2103603712,lisa f berkman,social network,female,White/European
2106192455,luis e c rocha,complex network,male,White/European
2106192455,luis e c rocha,network theory,male,White/European
2106192455,luis e c rocha,graph theory,male,White/European
2461116708,m f mcallister,network theory,male,White/European
2275918092,marc barthlemy,complex network,male,White/European
2110193121,mario albrecht,complex network,male,White/European
2110193121,mario albrecht,graph theory,male,White/European
2101365550,martial hebert,graph theory,male,White/European
1983969181,martin haenggi,complex network,male,White/European
680051270,martin kilduff,social network analysis,male,White/European
680051270,martin kilduff,social network,male,White/European
1999253335,martin rosvall,network science,male,White/European
1999253335,martin rosvall,complex network,male,White/European
2052013336,mason a porter,complex network,male,White/European
2052013336,mason a porter,social network,male,White/European
2052013336,mason a porter,network theory,male,White/European
2052013336,mason a porter,network science,male,White/European
2306016062,mathieu jacomy,network science,male,White/European
2306016062,mathieu jacomy,social network analysis,male,White/European
135049861,maziar nekovee,network theory,male,White/European
2164281919,melissa k holt,social network analysis,female,White/European
2462790998,michael a hogg,social network,male,White/European
2171598284,michael scharf,graph theory,male,White/European
2683407986,michel gondran,graph theory,male,White/European
2071162969,mikail rubinov,complex network,male,White/European
2166051365,neo d martinez,network theory,male,White/European
321944391,olivier dousse,complex network,male,White/European
2149154696,p de la fuente,social network analysis,male,White/European
2149154696,p de la fuente,social network,male,White/European
2137074633,padhraic smyth,complex network,male,White/European
2137074633,padhraic smyth,network science,male,White/European
1908222809,paolo crucitti,complex network,male,White/European
2069656492,patric hagmann,graph theory,male,White/European
2069656492,patric hagmann,network theory,male,White/European
2069656492,patric hagmann,network science,male,White/European
316925404,paul w beamish,network theory,male,White/European
62967857,peter druschel,network science,male,White/European
62967857,peter druschel,social network,male,White/European
2040470435,peter willmott,complex network,male,White/European
339338457,robert c liden,social network analysis,male,White/European
339338457,robert c liden,social network,male,White/European
2343984311,rolf sternberg,network theory,male,White/European
305618809,serge belongie,graph theory,male,White/European
2185101206,shai s shenorr,complex network,male,White/European
2950343322,slaven marusic,social network,male,White/European
732463281,stefan thurner,network theory,male,White/European
2798727603,steven andrews,social network analysis,male,White/European
2798727603,steven andrews,network theory,male,White/European
2321730078,steven sampson,social network,male,White/European
2683108562,susan t ennett,social network,female,White/European
2683108562,susan t ennett,social network analysis,female,White/European
2082634338,sverre grimnes,network theory,male,White/European
2062670315,thomas a glass,social network,male,White/European
2020973255,william l cook,social network analysis,male,White/European
2972098684,william l hays,social network,male,White/European
109847712,wouter de nooy,social network,male,White/European
109847712,wouter de nooy,social network analysis,male,White/European
40272620,yassen assenov,complex network,male,White/European
40272620,yassen assenov,graph theory,male,White/European
2193284825,alan s perelson,network theory,male,White/European
2119753155,alessandra sala,social network analysis,female,White/European
2119753155,alessandra sala,social network,female,White/European
2627815897,andras schubert,network science,male,White/European
2627815897,andras schubert,complex network,male,White/European
1938534509,andrew c inkpen,social network,male,White/European
2131293038,andrew mccallum,social network,male,White/European
2131293038,andrew mccallum,social network analysis,male,White/European
2191844773,anna goldenberg,network science,female,White/European
349457702,anthony giddens,social network,male,White/European
2919228663,anthony goerzen,network theory,male,White/European
2254745624,attila szolnoki,complex network,male,White/European
2254745624,attila szolnoki,network science,male,White/European
668764113,ben shneiderman,social network analysis,male,White/European
2098049953,brett g dickson,graph theory,male,White/European
2134305380,bruce p kennedy,social network,male,White/European
2083079297,catherine lebel,complex network,female,White/European
2638725606,christian heath,social network analysis,male,White/European
2195215812,christina prell,social network analysis,female,White/European
1979476267,cornelis j stam,network science,male,White/European
1979476267,cornelis j stam,graph theory,male,White/European
1979476267,cornelis j stam,complex network,male,White/European
1979476267,cornelis j stam,network theory,male,White/European
2781233234,daniel s halgin,network theory,male,White/European
2781233234,daniel s halgin,social network,male,White/European
2781233234,daniel s halgin,network science,male,White/European
276730995,dante r chialvo,complex network,male,White/European
2777174691,david a ralston,network theory,male,White/European
2141720558,david j ketchen,network theory,male,White/European
2120920645,david s johnson,graph theory,male,White/European
2253963398,dean a shepherd,network theory,male,White/European
2923857835,deborah a kashy,social network analysis,female,White/European
2109902681,donald m arnold,graph theory,male,White/European
2140363637,dorothea wagner,graph theory,female,White/European
2140363637,dorothea wagner,social network,female,White/European
2140363637,dorothea wagner,network science,female,White/European
2140363637,dorothea wagner,social network analysis,female,White/European
2101794764,douglas r white,network theory,male,White/European
2274291332,ederyn williams,social network,male,White/European
274731230,eric d kolaczyk,network science,male,White/European
2286602817,francesc giralt,complex network,male,White/European
2286602817,francesc giralt,social network,male,White/European
2286602817,francesc giralt,network science,male,White/European
344364166,francesco bullo,network theory,male,White/European
2165626249,george c homans,social network,male,White/European
2050114355,harold h kelley,social network,male,White/European
2127339429,helmut elsinger,network theory,male,White/European
363191356,henk w berendse,complex network,male,White/European
363191356,henk w berendse,network theory,male,White/European
68434119,howard a zebker,network theory,male,White/European
1986118520,jacques carlier,graph theory,male,White/European
2695647148,james a hendler,social network,male,White/European
2695647148,james a hendler,social network analysis,male,White/European
2562719856,james r jackson,complex network,male,White/European
2147130370,james s coleman,social network,male,White/European
2392787150,janake tornroos,complex network,male,White/European
2118005973,jessica l saltz,social network analysis,female,White/European
2118005973,jessica l saltz,social network,female,White/European
1574193856,john c paolillo,social network analysis,male,White/European
1990618914,john d teasdale,network theory,male,White/European
2126099518,john w mitchell,social network,male,White/European
2126099518,john w mitchell,social network analysis,male,White/European
2126099518,john w mitchell,network science,male,White/European
2084345891,jordi bascompte,complex network,male,White/European
2100888799,justin cranshaw,social network,male,White/European
2100888799,justin cranshaw,social network analysis,male,White/European
1974990196,katherine faust,social network,female,White/European
1974990196,katherine faust,network theory,female,White/European
1974990196,katherine faust,social network analysis,female,White/European
1974990196,katherine faust,network science,female,White/European
670945504,kathleen d vohs,social network,female,White/European
2126791821,kenneth de jong,complex network,male,White/European
2126028100,kristian moller,network theory,male,White/European
2149625712,kristina lerman,social network,female,White/European
2149625712,kristina lerman,network science,female,White/European
1990986594,laurenz wiskott,graph theory,male,White/European
1707147546,lynn smithlovin,social network,female,White/European
2611391658,manuel castells,social network,male,White/European
1963961978,marc barthelemy,complex network,male,White/European
1963961978,marc barthelemy,network science,male,White/European
1979641284,mark s ackerman,social network analysis,male,White/European
1979641284,mark s ackerman,social network,male,White/European
2181857560,mark s handcock,social network,male,White/European
2181857560,mark s handcock,social network analysis,male,White/European
2951739835,mark s handcock,network science,male,White/European
2951739835,mark s handcock,social network,male,White/European
2181857560,mark s handcock,complex network,male,White/European
2617392572,mark s mizruchi,social network,male,White/European
2617392572,mark s mizruchi,network theory,male,White/European
2156764872,martin gargiulo,social network,male,White/European
2147934765,matheus p viana,complex network,male,White/European
2147934765,matheus p viana,graph theory,male,White/European
2147934765,matheus p viana,network theory,male,White/European
2310195912,mathieu bastian,network science,male,White/European
2310195912,mathieu bastian,social network analysis,male,White/European
647108882,matthieu latapy,social network,male,White/European
647108882,matthieu latapy,complex network,male,White/European
647108882,matthieu latapy,network science,male,White/European
2950173954,matthieu latapy,complex network,male,White/European
646841829,michael tyworth,social network analysis,male,White/European
2227171322,michelle girvan,social network,female,White/European
2227171322,michelle girvan,network science,female,White/European
2151585314,monique laurent,graph theory,female,White/European
2140027952,morten t hansen,social network,male,White/European
1987126337,nicole coviello,network theory,female,White/European
2255982538,noah e friedkin,social network analysis,male,White/European
2101403363,p r villas boas,complex network,male,White/European
2063844727,pascal frossard,graph theory,male,White/European
2168957985,peter f stadler,complex network,male,White/European
2168957985,peter f stadler,network science,male,White/European
2168957985,peter f stadler,network theory,male,White/European
2722147625,peter v marsden,social network,male,White/European
2722147625,peter v marsden,social network analysis,male,White/European
1989569716,r duane ireland,network theory,male,White/European
2040364821,rainer kummerle,graph theory,male,White/European
1995808116,richard m leahy,graph theory,male,White/European
350567680,robert e tarjan,graph theory,male,White/European
2693515964,robert g eccles,network theory,male,White/European
2693515964,robert g eccles,social network,male,White/European
2111730653,robert k merton,social network,male,White/European
2080025652,robert s schick,graph theory,male,White/European
2080025652,robert s schick,network theory,male,White/European
2026323400,ronald rousseau,social network analysis,male,White/European
2026323400,ronald rousseau,network science,male,White/European
2026323400,ronald rousseau,social network,male,White/European
2542692433,s n dorogovtsev,complex network,male,White/European
2122189410,santo fortunato,complex network,male,White/European
2122189410,santo fortunato,network science,male,White/European
173848757,scott t grafton,complex network,male,White/European
2973575036,sheldon b akers,graph theory,male,White/European
2973575036,sheldon b akers,complex network,male,White/European
2139621922,stefania vitali,network theory,female,White/European
205378489,stefano breschi,social network analysis,male,White/European
2674978812,stephan gerhard,network science,male,White/European
2059520746,steven d prager,social network,male,White/European
2059520746,steven d prager,network science,male,White/European
2059520746,steven d prager,social network analysis,male,White/European
2119168297,susan c herring,social network analysis,female,White/European
2315507133,t gregory dewey,complex network,male,White/European
2315507133,t gregory dewey,network science,male,White/European
2144180807,talcott parsons,social network,male,White/European
1785394198,teresa e seeman,social network,female,White/European
2087328515,thomas erlebach,network theory,male,White/European
128580411,thomas lengauer,complex network,male,White/European
128580411,thomas lengauer,graph theory,male,White/European
2123184461,timothy b smith,social network,male,White/European
1719324253,timothy h keitt,graph theory,male,White/European
2950295869,wayne w zachary,social network,male,White/European
223264636,william f fagan,network theory,male,White/European
343811326,wolfram burgard,graph theory,male,White/European
1453920704,xavier gigandet,network science,male,White/European
2057996487,zoltan n oltvai,complex network,male,White/European
2016077728,adilson e motter,complex network,male,White/European
2052065285,adrian e raftery,social network analysis,male,White/European
2052065285,adrian e raftery,social network,male,White/European
1996732661,alberto sanfeliu,graph theory,male,White/European
652370045,alejandro portes,social network,male,White/European
2126599289,andreas m kaplan,social network,male,White/European
2167938217,andrew j edelman,social network analysis,male,White/European
2167938217,andrew j edelman,network science,male,White/European
2167938217,andrew j edelman,social network,male,White/European
2052041758,annalee saxenian,social network,female,White/European
187159368,anne bollingtoft,network theory,female,White/European
187159368,anne bollingtoft,social network,female,White/European
2115938885,anne l j ter wal,social network analysis,male,White/European
2115938885,anne l j ter wal,social network,male,White/European
2115938885,anne l j ter wal,network theory,male,White/European
2248806669,barry d davidson,social network,male,White/European
2248806669,barry d davidson,social network analysis,male,White/European
2111168551,bernard r brooks,complex network,male,White/European
2111168551,bernard r brooks,network science,male,White/European
2062957773,brandon whitcher,complex network,male,White/European
2127341518,carl t bergstrom,complex network,male,White/European
2127341518,carl t bergstrom,network science,male,White/European
134908595,carlos f daganzo,complex network,male,White/European
346545156,claus c hilgetag,complex network,male,White/European
2609141449,clemence magnien,social network,male,White/European
2609141449,clemence magnien,complex network,male,White/European
2609141449,clemence magnien,network science,male,White/European
2132327253,cristopher moore,complex network,male,White/European
2060320685,cynthia e coburn,social network analysis,female,White/European
2060320685,cynthia e coburn,social network,female,White/European
2147406856,david b mcdonald,social network analysis,male,White/European
2147406856,david b mcdonald,network science,male,White/European
2147406856,david b mcdonald,social network,male,White/European
2955990937,donald b johnson,network theory,male,White/European
2955990937,donald b johnson,graph theory,male,White/European
2096778673,douglas l nelson,network theory,male,White/European
2474881419,elizabeth leicht,complex network,female,White/European
2474881419,elizabeth leicht,graph theory,female,White/European
2474881419,elizabeth leicht,network science,female,White/European
2054729031,ellen j bicknell,graph theory,female,White/European
2016348909,emmanouil tranos,complex network,male,White/European
2096675187,ezra w zuckerman,social network,male,White/European
2096675187,ezra w zuckerman,social network analysis,male,White/European
71963461,filip agneessens,network science,male,White/European
60870194,fredrik liljeros,social network,male,White/European
60870194,fredrik liljeros,complex network,male,White/European
234889175,george wittemyer,network science,male,White/European
234889175,george wittemyer,social network,male,White/European
234889175,george wittemyer,social network analysis,male,White/European
2073997785,giorgio grisetti,graph theory,male,White/European
133190836,gonzalo travieso,graph theory,male,White/European
133190836,gonzalo travieso,complex network,male,White/European
133190836,gonzalo travieso,network theory,male,White/European
2420755856,h eugene stanley,network science,male,White/European
2420755856,h eugene stanley,complex network,male,White/European
2102593089,harrison c white,network theory,male,White/European
2798387425,herbert j carlin,network theory,male,White/European
2041356507,j bradley layton,social network,male,White/European
2108203046,james w kirchner,network theory,male,White/European
2001450853,jean paul thiery,complex network,male,White/European
2574613491,jeanmarc fellous,graph theory,male,White/European
2153126677,jennifer a dunne,network theory,female,White/European
2601842890,jennifer e smith,social network analysis,female,White/European
2601842890,jennifer e smith,social network,female,White/European
2601842890,jennifer e smith,network science,female,White/European
2061781787,jennifer golbeck,social network analysis,female,White/European
2061781787,jennifer golbeck,social network,female,White/European
2119871048,john c macdonald,graph theory,male,White/European
2689133139,john seely brown,social network analysis,male,White/European
2107451820,john seely brown,social network,male,White/European
2133853112,jonathan l gross,graph theory,male,White/European
2634438002,karen stephenson,network theory,female,White/European
2634438002,karen stephenson,network science,female,White/European
1964004681,kimberly lochner,social network,female,White/European
265631590,lazaros k gallos,complex network,male,White/European
2098997489,lindsay t graham,social network analysis,male,White/European
2098997489,lindsay t graham,social network,male,White/European
2136804811,linton c freeman,network theory,male,White/European
2136804811,linton c freeman,network science,male,White/European
2136804811,linton c freeman,social network,male,White/European
2136804811,linton c freeman,social network analysis,male,White/European
1993486354,loet leydesdorff,social network,male,White/European
1993486354,loet leydesdorff,complex network,male,White/European
1993486354,loet leydesdorff,social network analysis,male,White/European
2956168090,lois ann scheidt,social network analysis,female,White/European
2327699442,lutzingo mielsch,complex network,male,White/European
694899184,margaret c etter,graph theory,female,White/European
1248398100,marius leordeanu,graph theory,male,White/European
2056846416,mark granovetter,network theory,male,White/European
2056846416,mark granovetter,social network analysis,male,White/European
2056846416,mark granovetter,social network,male,White/European
2120550509,martin g everett,social network analysis,male,White/European
2120550509,martin g everett,network science,male,White/European
2120550509,martin g everett,network theory,male,White/European
2120550509,martin g everett,social network,male,White/European
2233085770,michael e porter,social network,male,White/European
892854437,michael haenlein,social network,male,White/European
2124413495,michael l nelson,social network analysis,male,White/European
2124413495,michael l nelson,social network,male,White/European
2087193645,michael woolcock,social network,male,White/European
2138507242,miller mcpherson,social network,male,White/European
2305085776,nenad mladenovic,graph theory,male,White/European
2618771649,nenad trinajstic,graph theory,male,White/European
2521759276,nicholas f wymbs,complex network,male,White/European
2071262509,nicole b ellison,social network,female,White/European
51919298,paul j laurienti,network theory,male,White/European
2617629123,peter smith ring,social network,male,White/European
2125055532,philip j barnard,network theory,male,White/European
2621303246,phillip bonacich,network theory,male,White/European
718552027,piet van mieghem,graph theory,male,White/European
718552027,piet van mieghem,network science,male,White/European
718552027,piet van mieghem,complex network,male,White/European
2254816924,rachael r henkel,social network analysis,female,White/European
2131974076,raymond salvador,complex network,male,White/European
2799246700,reinhard diestel,graph theory,male,White/European
2016756961,richard f betzel,graph theory,male,White/European
2016756961,richard f betzel,network theory,male,White/European
2160665213,richard m murray,graph theory,male,White/European
2160665213,richard m murray,complex network,male,White/European
2851340210,richard p hooper,network theory,male,White/European
1217235413,robert c brunham,network theory,male,White/European
2097180423,roy f baumeister,social network,male,White/European
577668700,samuel d gosling,social network,male,White/European
577668700,samuel d gosling,social network analysis,male,White/European
688088336,shalev itzkovitz,complex network,male,White/European
1403534087,stefan bornholdt,complex network,male,White/European
2153122518,thomas w valente,social network analysis,male,White/European
2153122518,thomas w valente,social network,male,White/European
369089569,tom a b snijders,complex network,male,White/European
369089569,tom a b snijders,network science,male,White/European
8790322,vitaly shmatikov,social network,male,White/European
8790322,vitaly shmatikov,graph theory,male,White/European
2971775768,william lee hays,social network,male,White/European
1974797687,alessandra griffa,network theory,female,White/European
1974797687,alessandra griffa,graph theory,female,White/European
1972291593,alexander j smola,graph theory,male,White/European
2129291095,andrew v goldberg,graph theory,male,White/European
690110789,andrew zacharakis,network theory,male,White/European
2156637604,caroline s wagner,social network,female,White/European
2156637604,caroline s wagner,complex network,female,White/European
2156637604,caroline s wagner,social network analysis,female,White/European
155792420,catrin finkenauer,social network,female,White/European
2022641365,charlotta windahl,network theory,female,White/European
183997454,charo i del genio,network theory,male,White/European
2308500502,christofer edling,complex network,male,White/European
2308500502,christofer edling,social network,male,White/European
1986498546,daniel a spielman,graph theory,male,White/European
149531881,david libennowell,social network,male,White/European
701608993,dennis f galletta,social network analysis,male,White/European
632189317,dieter jungnickel,graph theory,male,White/European
2096757674,duncan s callaway,complex network,male,White/European
242635728,edoardo m airoldi,network science,male,White/European
2046236816,edward t bullmore,network science,male,White/European
2046236816,edward t bullmore,complex network,male,White/European
2046236816,edward t bullmore,graph theory,male,White/European
2653049831,elizabeth freeman,network science,female,White/European
2653049831,elizabeth freeman,social network,female,White/European
2653049831,elizabeth freeman,social network analysis,female,White/European
2012842650,ellen bratslavsky,social network,female,White/European
1968209981,erik brynjolfsson,social network,male,White/European
2055875777,fabio pasqualetti,network theory,male,White/European
2288727862,francesco lissoni,social network analysis,male,White/European
58999047,francois baccelli,complex network,male,White/European
2677917981,gabriel y handler,network theory,male,White/European
2677917981,gabriel y handler,graph theory,male,White/European
2155623579,gaylen n chandler,network theory,male,White/European
2663766651,gerald r salancik,network theory,male,White/European
2663766651,gerald r salancik,social network analysis,male,White/European
2159504853,ginestra bianconi,network theory,female,White/European
2303511158,giuseppe labianca,social network analysis,male,White/European
2303511158,giuseppe labianca,social network,male,White/European
1887834771,jaap c reijneveld,complex network,male,White/European
1887834771,jaap c reijneveld,network theory,male,White/European
1256647149,jacek radzikowski,social network,male,White/European
1256647149,jacek radzikowski,social network analysis,male,White/European
2159748280,james p ostrowski,graph theory,male,White/European
2116002654,jaroslav nesetril,graph theory,male,White/European
2135348735,jeffrey c johnson,social network,male,White/European
2135348735,jeffrey c johnson,social network analysis,male,White/European
2133260760,jeffrey g andrews,complex network,male,White/European
250223615,jennifer h fewell,network science,female,White/European
250223615,jennifer h fewell,social network analysis,female,White/European
250223615,jennifer h fewell,social network,female,White/European
2164983246,jukkapekka onnela,complex network,male,White/European
2164983246,jukkapekka onnela,social network,male,White/European
2164983246,jukkapekka onnela,network science,male,White/European
2109643624,katherine j klein,social network analysis,female,White/European
2109643624,katherine j klein,social network,female,White/European
2098520675,kathleen m carley,social network analysis,female,White/European
1917576417,kathryn pavlovich,network theory,female,White/European
2235695405,kenneth l calvert,graph theory,male,White/European
66175553,lowell w busenitz,network theory,male,White/European
2104880928,massimo marchiori,network theory,male,White/European
2104880928,massimo marchiori,complex network,male,White/European
2104880928,massimo marchiori,network science,male,White/European
2199275230,matthew o jackson,network science,male,White/European
2199275230,matthew o jackson,social network,male,White/European
2041863746,michael l tushman,social network,male,White/European
2041863746,michael l tushman,social network analysis,male,White/European
217254169,michael s floater,graph theory,male,White/European
128842699,mustafa emirbayer,social network analysis,male,White/European
2509077533,noa pinterwollman,network science,female,White/European
2509077533,noa pinterwollman,social network analysis,female,White/European
2509077533,noa pinterwollman,social network,female,White/European
1519201588,orjan g martinsen,network theory,male,White/European
2307118047,philippa pattison,complex network,female,White/European
2307118047,philippa pattison,social network analysis,female,White/European
2289045041,richard m emerson,complex network,male,White/European
2289045041,richard m emerson,network science,male,White/European
2289045041,richard m emerson,network theory,male,White/European
2146726778,richard n cardozo,social network,male,White/European
2385629218,robert a hanneman,social network,male,White/European
2124555779,roland l dunbrack,graph theory,male,White/European
2317295969,sebastien heymann,network science,male,White/European
2317295969,sebastien heymann,social network analysis,male,White/European
60142663,sergey v buldyrev,network science,male,White/European
60142663,sergey v buldyrev,complex network,male,White/European
2630289589,sharon georgianna,network theory,female,White/European
142555713,stanislas leibler,complex network,male,White/European
2067142896,stanley wasserman,network science,male,White/European
2067142896,stanley wasserman,network theory,male,White/European
2067142896,stanley wasserman,social network,male,White/European
2067142896,stanley wasserman,social network analysis,male,White/European
1913750913,stefano battiston,network theory,male,White/European
224018203,steven h strogatz,network science,male,White/European
224018203,steven h strogatz,complex network,male,White/European
2162788439,thomas richardson,network science,male,White/European
2047627327,tommaso venturini,social network analysis,male,White/European
2167694815,vladimir batagelj,complex network,male,White/European
2167694815,vladimir batagelj,network theory,male,White/European
2167694815,vladimir batagelj,social network analysis,male,White/European
2167694815,vladimir batagelj,social network,male,White/European
2167694815,vladimir batagelj,network science,male,White/European
2112716162,william t freeman,graph theory,male,White/European
2272559081,adrian a canutescu,graph theory,male,White/European
2035405562,albert diazguilera,social network,male,White/European
2035405562,albert diazguilera,network science,male,White/European
2035405562,albert diazguilera,complex network,male,White/European
371328160,albert soleribalta,network theory,male,White/European
2767410593,albertlszl barabsi,network science,male,White/European
2767410593,albertlszl barabsi,social network,male,White/European
2035033153,amanda j broderick,social network analysis,female,White/European
2035033153,amanda j broderick,social network,female,White/European
1966772175,andreas lommatzsch,social network,male,White/European
1966772175,andreas lommatzsch,social network analysis,male,White/European
2043784705,andrew a shelenkov,graph theory,male,White/European
2138986978,anthony r mcintosh,network theory,male,White/European
2000978484,anthony stefanidis,social network,male,White/European
