author_id,author_name,first_name,field_name,gender
2183467353,daniela egas santander,daniela,Mathematics,female
2252184521,daniele micciancio,daniele,Mathematics,male
2434110077,daniele tarchi,daniele,Mathematics,male
2166424838,daniele c struppa,daniele,Mathematics,male
113721321,dariush divsalar,dariush,Mathematics,male
2007108788,dariusz pleban,dariusz,Mathematics,male
2138232112,decheng wan,decheng,Mathematics,male
2500403264,dmitrij yu kulik,dmitrij,Mathematics,male
1983263585,dominic breit,dominic,Mathematics,male
2682782935,dominik gruber,dominik,Mathematics,male
2141440385,dongjie bi,dongjie,Mathematics,male
2716060849,dongyan chen,dongyan,Mathematics,female
2905736767,eduardo roberto gutierrez gualotuna,eduardo,Mathematics,male
2344856838,eduardo i silva,eduardo,Mathematics,male
2641149415,eduardo bravo,eduardo,Mathematics,male
2162651153,eduardo casas,eduardo,Mathematics,male
2148269256,elsayed abbas zaghloul,elsayed,Mathematics,male
2290681991,elsayed a sallam,elsayed,Mathematics,male
1468693697,emanuel f petricoin,emanuel,Mathematics,male
2197657392,enrique m stiles,enrique,Mathematics,male
2161009566,etienne belin,etienne,Mathematics,male
2328419801,eugenio onate,eugenio,Mathematics,male
2498488196,eunjung lim,eunjung,Mathematics,female
2669997148,fangyan lu,fangyan,Mathematics,female
2055551235,filippo bracci,filippo,Mathematics,male
2558869496,florian hes,florian,Mathematics,male
94156592,florian schwertfirm,florian,Mathematics,male
1843028246,frances a rosamond,frances,Mathematics,female
2811162599,francis w m r schwarze,francis,Mathematics,male
2157683054,gaofeng liu,gaofeng,Mathematics,male
2198369736,geraldo rossoni sisquini,geraldo,Mathematics,male
2169009758,giacomo schwarz,giacomo,Mathematics,male
2782617746,giorgio tantuan,giorgio,Mathematics,male
97301850,gisbert fanselow,gisbert,Mathematics,male
2711270386,gregory burd,gregory,Mathematics,male
2122907172,gregory lupton,gregory,Mathematics,male
2125617551,guodong jin,guodong,Mathematics,male
2722677989,guolong chen,guolong,Mathematics,male
2785746785,guoping zheng,guoping,Mathematics,male
2577583049,haiming gu,haiming,Mathematics,male
2809790802,haiquan li,haiquan,Mathematics,male
2701170093,haodong liu,haodong,Mathematics,male
2164107885,haojian xu,haojian,Mathematics,male
2067915155,haroldo f de campos velho,haroldo,Mathematics,male
2792942522,heesung kwon,heesung,Mathematics,male
2130677075,henning haahr andersen,henning,Mathematics,male
2579770129,hermine bierme,hermine,Mathematics,female
2192983906,hiroaki yoshimura,hiroaki,Mathematics,male
2265104571,hitoshi tanaka,hitoshi,Mathematics,male
2111831403,hongbin li,hongbin,Mathematics,male
2695912678,hongwei wang,hongwei,Mathematics,male
2302940162,hossein eskandari,hossein,Mathematics,male
2913886860,hourong qin,hourong,Mathematics,male
7504611,ibrahim a baky,ibrahim,Mathematics,male
2132297589,ibrahim morsy,ibrahim,Mathematics,male
2980879154,ignacio escuder bueno,ignacio,Mathematics,male
2892956870,jacinta torres,jacinta,Mathematics,female
2156522252,jacques lamon,jacques,Mathematics,male
2288614523,jaehoon kim,jaehoon,Mathematics,male
2538966636,jeffrey c grossman,jeffrey,Mathematics,male
2941145642,jianfei yang,jianfei,Mathematics,male
2462436833,jianguo li,jianguo,Mathematics,male
2912159631,jianguo xia,jianguo,Mathematics,male
2287031336,jinfeng zan,jinfeng,Mathematics,male
2621180296,jinhwan park,jinhwan,Mathematics,male
2097356948,jinseok lee,jinseok,Mathematics,male
2608936803,jiyoung kim,jiyoung,Mathematics,female
2468895769,josefin robbig,josefin,Mathematics,female
2156655546,juergen zeidler,juergen,Mathematics,male
2097640922,junchen jin,junchen,Mathematics,male
2100568999,junghua wang,junghua,Mathematics,male
2615549443,junxiao zhao,junxiao,Mathematics,male
2107002776,kerstin weinberg,kerstin,Mathematics,female
2111673709,kiyoshi sakai,kiyoshi,Mathematics,male
2422391681,krishna b athreya,krishna,Mathematics,male
45789307,laurent saloffcoste,laurent,Mathematics,male
2123197851,lianjie huang,lianjie,Mathematics,male
2126826888,lingfei wu,lingfei,Mathematics,male
9647007,lorenzo maccone,lorenzo,Mathematics,male
2863736898,maejima tadashi,maejima,Mathematics,female
2843543739,maejima hitoshi,maejima,Mathematics,female
2346041225,mahmood rafaei booket,mahmood,Mathematics,male
338069496,mahmoud a abosinna,mahmoud,Mathematics,male
2603844066,mamadou sy,mamadou,Mathematics,male
2952195909,manfred lochter,manfred,Mathematics,male
2717347228,manuela sidoroff,manuela,Mathematics,female
1983658878,marcelo t piovan,marcelo,Mathematics,male
2143960602,mariano martin,mariano,Mathematics,male
2703132640,mariano santander navarro,mariano,Mathematics,male
2035101858,mariela luege,mariela,Mathematics,female
2400604781,mariusz lapczynski,mariusz,Mathematics,male
2344707224,martina hofmanova,martina,Mathematics,female
2312851032,matthew smith,matthew,Mathematics,male
2168814723,mausumi bose,mausumi,Mathematics,female
2575652142,mehrdad mohammadi,mehrdad,Mathematics,male
2235882544,michael gaebler,michael,Mathematics,male
2577372324,michael j stutzer,michael,Mathematics,male
2075917035,michael alekhnovich,michael,Mathematics,male
2138533458,michael fehler,michael,Mathematics,male
2249613189,michael v morelli,michael,Mathematics,male
1799772580,michael thess,michael,Mathematics,male
2564377227,michael j ajax,michael,Mathematics,male
2153188443,michael evans graham,michael,Mathematics,male
2037762244,michael manhart,michael,Mathematics,male
2889549748,michael d layton,michael,Mathematics,male
2130330206,michael pfister,michael,Mathematics,male
2022855422,michael g akritas,michael,Mathematics,male
1979956996,michael r fellows,michael,Mathematics,male
2511963798,michael glencross,michael,Mathematics,male
2007778606,michael b c khoo,michael,Mathematics,male
2145300029,michael schreiber,michael,Mathematics,male
2190542839,michael ocarroll,michael,Mathematics,male
2951158387,michela ceria,michela,Mathematics,female
878584940,michele muccini,michele,Mathematics,male
2132801492,mikhail borsuk,mikhail,Mathematics,male
2773276412,mitsuko miyaji,mitsuko,Mathematics,female
2197829272,mituaki huzii,mituaki,Mathematics,male
2223964767,mujahed aldhaifllah,mujahed,Mathematics,male
2129740050,mujahid abbas,mujahid,Mathematics,male
2944363036,natsuki sado,natsuki,Mathematics,female
437109000,nicolas hohn,nicolas,Mathematics,male
2623662722,nicolas gillard,nicolas,Mathematics,male
1964778530,nicolas auffray,nicolas,Mathematics,male
2828613358,nikitin stanislav petrovych,nikitin,Mathematics,male
2104226159,osvaldo mendez,osvaldo,Mathematics,male
2954208790,oswaldo vernet de souza pires,oswaldo,Mathematics,male
65208174,patrice abry,patrice,Mathematics,male
2439641548,qinghua sun,qinghua,Mathematics,male
2618770159,ramanan subramanian,ramanan,Mathematics,male
2159209738,raymond h myers,raymond,Mathematics,male
2201527879,richard m lueptow,richard,Mathematics,male
2112548719,richard d juday,richard,Mathematics,male
2185474991,richard rotunno,richard,Mathematics,male
2040939885,richard g baraniuk,richard,Mathematics,male
2145930595,richard xiao,richard,Mathematics,male
91204721,richard l liboff,richard,Mathematics,male
2148256740,roberta schiattarella,roberta,Mathematics,female
2096623688,rodrigo rivera,rodrigo,Mathematics,male
2729186229,ronaldo freire de lima,ronaldo,Mathematics,male
719538715,sadaoki furui,sadaoki,Mathematics,male
2764192964,sanghun lee,sanghun,Mathematics,male
2141254073,sangjin hong,sangjin,Mathematics,male
2127413640,satadru dey,satadru,Mathematics,male
223855861,saulius ziukas,saulius,Mathematics,male
2248500765,saurabh jain,saurabh,Mathematics,male
259771708,shahram tafazoli bilandi,shahram,Mathematics,male
2492111885,shahram khalilarya,shahram,Mathematics,male
2777004723,shahrum abdullah,shahrum,Mathematics,male
2150761594,shaiful alam,shaiful,Mathematics,male
2708193791,shaukat iqbal,shaukat,Mathematics,male
2504750865,shengli zhang,shengli,Mathematics,male
2895294093,shengyu guo,shengyu,Mathematics,male
2750088642,shoichi tsuchiya,shoichi,Mathematics,male
2589543010,showkat ahmad chat,showkat,Mathematics,male
2667065091,shuaiqi zhang,shuaiqi,Mathematics,male
2746712378,shuning zhang,shuning,Mathematics,female
2643090685,shuzhen yang,shuzhen,Mathematics,female
2191573790,songhao zhu,songhao,Mathematics,male
2552539954,souleye kane,souleye,Mathematics,male
2109651088,sourabh bhattacharya,sourabh,Mathematics,male
92923468,stefano de gironcoli,stefano,Mathematics,male
2605850367,stefano biagi,stefano,Mathematics,male
100252078,stefano serracapizzano,stefano,Mathematics,male
1917587134,stefano miani,stefano,Mathematics,male
1971025415,stefano m iacus,stefano,Mathematics,male
2460410180,steiner ralf,steiner,Mathematics,male
2144874404,stephen wright,stephen,Mathematics,male
2146446737,stephen halperin,stephen,Mathematics,male
2145521587,stewart shapiro,stewart,Mathematics,male
1550321893,stewart a l glegg,stewart,Mathematics,male
2910482882,sulagna bose,sulagna,Mathematics,female
2494906059,sungwon cho,sungwon,Mathematics,male
2113845548,sunhwan jang,sunhwan,Mathematics,male
2121216318,tadeusz jankowski,tadeusz,Mathematics,male
2503245628,takashi hamano,takashi,Mathematics,male
2436889251,takeshi amishima,takeshi,Mathematics,male
2937059929,takeshi saito,takeshi,Mathematics,male
2582497112,tatiana lobkova,tatiana,Mathematics,female
2860317419,teacher kevin,teacher,Mathematics,male
2023381752,terence c fogarty,terence,Mathematics,male
1998327350,thierry jeron,thierry,Mathematics,male
2097254145,tianyou yan,tianyou,Mathematics,male
2217676567,timothy i salsbury,timothy,Mathematics,male
672707272,toniann pitassi,toniann,Mathematics,female
2185403064,wavelet coefficients,wavelet,Mathematics,female
2169719140,weiling chiang,weiling,Mathematics,female
2194311073,weiyang qin,weiyang,Mathematics,male
2638034258,william ryan,william,Mathematics,male
2165660777,william r wade,william,Mathematics,male
2121341133,william wang,william,Mathematics,male
2434869628,xiaohui liu,xiaohui,Mathematics,male
2137185340,xiaohui chen,xiaohui,Mathematics,male
2107063116,xiaojun zhu,xiaojun,Mathematics,male
2479341996,xiaoman wang,xiaoman,Mathematics,female
2151060647,xiaoran wang,xiaoran,Mathematics,female
2190718200,xingmin ren,xingmin,Mathematics,male
2164824696,xiuhong du,xiuhong,Mathematics,female
2743766707,xuebing zhang,xuebing,Mathematics,male
2649795243,yanfeng zhao,yanfeng,Mathematics,male
228249188,yannick malevergne,yannick,Mathematics,male
2963663313,yaotong chen,yaotong,Mathematics,male
2132198077,yingjie yang,yingjie,Mathematics,male
2663005463,yongbin qin,yongbin,Mathematics,male
2145591935,yongmin jung,yongmin,Mathematics,male
2212408371,youssef hamadi,youssef,Mathematics,male
2799905130,yunfeng zhang,yunfeng,Mathematics,male
2148279881,yuxiang xing,yuxiang,Mathematics,male
2171824440,zaiming liu,zaiming,Mathematics,male
2785955337,zhanwei hui,zhanwei,Mathematics,male
2715003963,zhaohui qi,zhaohui,Mathematics,male
2779815817,zhenhan yao,zhenhan,Mathematics,male
2718817919,zhigang zhan,zhigang,Mathematics,male
2108869724,zhigong wang,zhigong,Mathematics,male
2814416687,zhiyang chen,zhiyang,Mathematics,male
2603021295,zhiyong chen,zhiyong,Mathematics,male
2130983275,abdollah amirkhani,abdollah,Mathematics,male
2109821555,abhishek kumar jha,abhishek,Mathematics,male
1252716046,agostino monorchio,agostino,Mathematics,male
2147437281,alberico b f da silva,alberico,Mathematics,male
1978112057,augustyn markiewicz,augustyn,Mathematics,male
2125726849,bahattin yildiz,bahattin,Mathematics,male
2798699713,benjamin cahen,benjamin,Mathematics,male
114897943,benjamin favetto,benjamin,Mathematics,male
2137800511,bernardo llano,bernardo,Mathematics,male
2124237533,bertille antoine,bertille,Mathematics,female
2715075079,bertrand lods,bertrand,Mathematics,male
2119997576,boguslaw kluge,boguslaw,Mathematics,male
2160636894,chaitali ray,chaitali,Mathematics,female
2096567806,changyun wen,changyun,Mathematics,male
2721404146,chiafeng chang,chiafeng,Mathematics,female
1742017280,clifford henry taubes,clifford,Mathematics,male
2111851554,cordelia schmid,cordelia,Mathematics,female
2515971824,cornelia schneider,cornelia,Mathematics,female
2303708368,cristian predescu,cristian,Mathematics,male
2807747354,cristian rodrigomorales,cristian,Mathematics,male
699272135,dietrich stoyan,dietrich,Mathematics,male
713474297,domenico napoletani,domenico,Mathematics,male
2637763859,dongchun han,dongchun,Mathematics,male
2810556005,donggwan lee,donggwan,Mathematics,male
2039666252,elpiniki i papageorgiou,elpiniki,Mathematics,female
2617377920,emmanoel guasti ferreira,emmanoel,Mathematics,male
2083871880,emmanuel lesaffre,emmanuel,Mathematics,male
212500116,fariborz jolai,fariborz,Mathematics,male
2129439249,fengming li,fengming,Mathematics,male
2149312691,floriana gargiulo,floriana,Mathematics,female
1256664030,francesc serratosa,francesc,Mathematics,male
2043142635,francois hild,francois,Mathematics,male
668228466,francois chapeaublondeau,francois,Mathematics,male
2125209181,frederic richard,frederic,Mathematics,male
2980804433,gabriela estefania,gabriela,Mathematics,female
2138456009,genggeng liu,genggeng,Mathematics,male
2952949027,gheorghe zaharia,gheorghe,Mathematics,male
2168617041,gianluca della vedova,gianluca,Mathematics,male
2616790486,giuseppe viglialoro,giuseppe,Mathematics,male
2148518392,giuseppe rosi,giuseppe,Mathematics,male
2090818597,giuseppe maria coclite,giuseppe,Mathematics,male
2791013178,glencora borradaile,glencora,Mathematics,female
2129402734,guangbin ren,guangbin,Mathematics,male
2713494594,guanghua shi,guanghua,Mathematics,male
2922352918,gurpreet singh,gurpreet,Mathematics,male
2105044768,gyungsoo woo,gyungsoo,Mathematics,male
2075375846,haruhisa shimoda,haruhisa,Mathematics,male
2062432543,hideyuki torii,hideyuki,Mathematics,male
2298256709,hiroyuki hatano,hiroyuki,Mathematics,male
2229060435,hiroyuki tamura,hiroyuki,Mathematics,male
2169259308,hsinlung hsieh,hsinlung,Mathematics,male
2667434866,huichang zhao,huichang,Mathematics,male
237441163,humberto bustince,humberto,Mathematics,male
2208382922,hyungsoo ohk,hyungsoo,Mathematics,male
2949834099,isabelle braems,isabelle,Mathematics,female
2864033991,ishimaru kazuhisa,ishimaru,Mathematics,male
2102018229,jeanmarc desharnais,jeanmarc,Mathematics,male
2913014451,jianping cheng,jianping,Mathematics,male
2117140317,jocilene otilia da costa,jocilene,Mathematics,female
2305047763,johannes s kunz,johannes,Mathematics,male
2313531588,johannes j schneider,johannes,Mathematics,male
2125838140,jonathan li,jonathan,Mathematics,male
2139703600,juanchen huang,juanchen,Mathematics,male
2894146033,jyhhorng chou,jyhhorng,Mathematics,male
2300502598,kazuhiko kikuchi,kazuhiko,Mathematics,male
2587955261,kazuhiro sunagawa,kazuhiro,Mathematics,male
2106022854,kazuhiro nakahashi,kazuhiro,Mathematics,male
2306048563,kazunori shinohara,kazunori,Mathematics,male
2546654085,khanchit chuarkham,khanchit,Mathematics,male
353167894,kristina naskovska,kristina,Mathematics,female
2865362223,lasserre sebastien,lasserre,Mathematics,male
1267999850,lawrence e frizzell,lawrence,Mathematics,male
2097810364,lawrence a harris,lawrence,Mathematics,male
2579505774,leonardo d chiwiacowsky,leonardo,Mathematics,male
1918388929,lilantha tennekoon,lilantha,Mathematics,male
2697083827,linghang xing,linghang,Mathematics,male
1717567214,liselott floden,liselott,Mathematics,female
2166308156,liusheng huang,liusheng,Mathematics,male
1534875327,loredana arienzo,loredana,Mathematics,female
2254822433,marcilio sousa da rocha freitas,marcilio,Mathematics,male
2765701577,margaret i ike ogbonna,margaret,Mathematics,female
2166969375,marianne olsson lindberg,marianne,Mathematics,female
245334486,masahiro etaya,masahiro,Mathematics,male
2107253818,masahiro fujii,masahiro,Mathematics,male
2205091092,matthias melz,matthias,Mathematics,male
168788757,matthias schlesewsky,matthias,Mathematics,male
68122030,matthieu puyopain,matthieu,Mathematics,male
2948491705,maurizio grasselli,maurizio,Mathematics,male
2120605134,mengjiao zhang,mengjiao,Mathematics,female
2548598433,miaomiao wu,miaomiao,Mathematics,female
2696200960,minghuei chen,minghuei,Mathematics,male
2765335805,mingxing luo,mingxing,Mathematics,male
2198202343,mingzhou yu,mingzhou,Mathematics,male
2847522534,mizutani chie,mizutani,Mathematics,male
1547366200,mohammad reza daliri,mohammad,Mathematics,male
2105254021,mohammad darahim ibrahim,mohammad,Mathematics,male
1757856627,mohammad azram,mohammad,Mathematics,male
1971398003,mohammad reza jahedmotlagh,mohammad,Mathematics,male
2725595949,mohammad sameti,mohammad,Mathematics,male
2980512588,monalika malaviya,monalika,Mathematics,female
2936172258,muhammad eka,muhammad,Mathematics,male
2556524695,muhammad fikri budiana,muhammad,Mathematics,male
2562357570,muhammad waqar hussain,muhammad,Mathematics,male
2865325687,nakamura shingo,nakamura,Mathematics,male
2857739845,nakamura hachiro,nakamura,Mathematics,male
2822838546,nikitina olena stanislavivna,nikitina,Mathematics,female
2320064001,nikolaos s papageorgiou,nikolaos,Mathematics,male
2685008497,nikolaos paragios,nikolaos,Mathematics,male
2095368650,nilserik wiberg,nilserik,Mathematics,male
2198377573,nobuhiro suzuki,nobuhiro,Mathematics,male
2257324806,nobuyuki bannai,nobuyuki,Mathematics,male
2907905356,patricia a gouthro,patricia,Mathematics,female
2712722380,patrycja sleboda,patrycja,Mathematics,female
2688359353,pernilla jonasson,pernilla,Mathematics,female
2009600463,philippe goldner,philippe,Mathematics,male
2220838996,praneeth kurisetty,praneeth,Mathematics,male
2226275198,qianrong lu,qianrong,Mathematics,female
2098059124,rachelle villalon,rachelle,Mathematics,female
2297730774,ransford opoku darko,ransford,Mathematics,male
2015355720,reinhold kliegl,reinhold,Mathematics,male
2016939311,riccardo ghiloni,riccardo,Mathematics,male
2939437909,riccardo ravasio,riccardo,Mathematics,male
2294861588,santiago figueira,santiago,Mathematics,male
189076944,santiago diazmadrigal,santiago,Mathematics,male
347576418,savaskan bulek,savaskan,Mathematics,male
2904499217,shicheng wang,shicheng,Mathematics,male
2164072034,shinsuke yoshioka,shinsuke,Mathematics,male
2225504692,slawomir rams,slawomir,Mathematics,male
2165120236,slawomir gruszczynski,slawomir,Mathematics,male
2005137430,srilatha chebrolu,srilatha,Mathematics,female
2720062808,srinivas kumar samayamantula,srinivas,Mathematics,male
2094051797,stefanie thiem,stefanie,Mathematics,female
816886801,stephane canu,stephane,Mathematics,male
665618233,stephane lafortune,stephane,Mathematics,male
2302783094,stephane bougeard,stephane,Mathematics,male
2136557217,sunarsih sunarsih,sunarsih,Mathematics,female
2579897910,tadayuki watanabe,tadayuki,Mathematics,male
2233473885,takahiro matsumoto,takahiro,Mathematics,male
2935745375,takakazu sugiyama,takakazu,Mathematics,male
2135748495,takayuki hibi,takayuki,Mathematics,male
2751212233,tarcyana s figueiredosousa,tarcyana,Mathematics,female
2972080393,tongxing li,tongxing,Mathematics,male
2159962431,valentin a skvortsov,valentin,Mathematics,male
1969048991,vladimir nikiforov,vladimir,Mathematics,male
1459663506,vladimir v kisil,vladimir,Mathematics,male
2147678784,vladimir i arnold,vladimir,Mathematics,male
225348373,vojislav kecman,vojislav,Mathematics,male
2956893303,weisheng li,weisheng,Mathematics,male
2106284205,wenzhong guo,wenzhong,Mathematics,male
2159543435,wenzhong shi,wenzhong,Mathematics,male
1947025866,wojciech niemiro,wojciech,Mathematics,male
289406451,wojciech plandowski,wojciech,Mathematics,male
1170960550,wolfgang heidl,wolfgang,Mathematics,male
2182601878,wolfgang koch,wolfgang,Mathematics,male
2861598239,xiangbin huang,xiangbin,Mathematics,male
2152623239,xiangzhi wei,xiangzhi,Mathematics,female
2697949647,xiaochun li,xiaochun,Mathematics,female
2140370305,xiaoqing wang,xiaoqing,Mathematics,female
2104929241,xiaoying dai,xiaoying,Mathematics,female
2164391040,yaozhong zhang,yaozhong,Mathematics,male
2607088946,yasuhito takenaga,yasuhito,Mathematics,male
2660611925,yinghong li,yinghong,Mathematics,female
2692868279,yongfeng yang,yongfeng,Mathematics,male
2145514609,yongshun xiao,yongshun,Mathematics,male
2688655919,yongsung lee,yongsung,Mathematics,male
2155009565,youngsam kwon,youngsam,Mathematics,male
2778901248,zbigniew bartosiewicz,zbigniew,Mathematics,male
2144413630,zhiguang song,zhiguang,Mathematics,male
2141125249,zhiqiang chen,zhiqiang,Mathematics,male
2168580401,zhixiang huang,zhixiang,Mathematics,male
2141729011,zhouchen lin,zhouchen,Mathematics,male
2746552226,abdelaziz alsartawi,abdelaziz,Mathematics,male
2013338316,alejandro cornejorodriguez,alejandro,Mathematics,male
2311941807,alejandro arbelaez,alejandro,Mathematics,male
158789561,alejandro diazcaro,alejandro,Mathematics,male
2903163601,alexander pashevich,alexander,Mathematics,male
1972291593,alexander j smola,alexander,Mathematics,male
245360020,alexander merkurjev,alexander,Mathematics,male
2469088583,alexander volberg,alexander,Mathematics,male
2008721492,alexander paprotny,alexander,Mathematics,male
1915437188,alexander pott,alexander,Mathematics,male
2294865805,alexander koldobsky,alexander,Mathematics,male
2081029678,alexander zelikovsky,alexander,Mathematics,male
2581251029,alexander borisov,alexander,Mathematics,male
2256452811,alexander grigoryan,alexander,Mathematics,male
2126954423,alexander s poznyak,alexander,Mathematics,male
719012676,alexander varchenko,alexander,Mathematics,male
2593334887,alexander e tumanov,alexander,Mathematics,male
2117307445,alexandre martin,alexandre,Mathematics,male
2952354180,alexandre sukhov,alexandre,Mathematics,male
2306816123,catherine rainer,catherine,Mathematics,female
2139354052,chengjian sun,chengjian,Mathematics,male
1981421876,chengpeng hao,chengpeng,Mathematics,male
2713738984,chonghyun hong,chonghyun,Mathematics,male
2009537324,christian eitzinger,christian,Mathematics,male
2709642092,christian guimelli,christian,Mathematics,male
2127845473,christian gobert,christian,Mathematics,male
2286596876,christian huck,christian,Mathematics,male
693098335,christian g fermuller,christian,Mathematics,male
2111964342,christian masson,christian,Mathematics,male
1155923358,christoph aistleitner,christoph,Mathematics,male
2918590421,dhanashri m joglekar,dhanashri,Mathematics,female
2974426537,dimitrios a pados,dimitrios,Mathematics,male
2166235895,elisabete f freitas,elisabete,Mathematics,female
2287589199,elizabeth tipton,elizabeth,Mathematics,female
2051474192,esfandiar mehrshahi,esfandiar,Mathematics,male
2097116965,francesca arrigo,francesca,Mathematics,female
1861638534,francesco tulone,francesco,Mathematics,male
2884529779,francesco di stasio,francesco,Mathematics,male
2129060047,francesco bei,francesco,Mathematics,male
2308904535,francisco j montes,francisco,Mathematics,male
2780579385,francisco javier bejarano,francisco,Mathematics,male
2077897033,francisco chiclana,francisco,Mathematics,male
2812396929,fukushima hironori,fukushima,Mathematics,male
1339113245,gianmarco rignanese,gianmarco,Mathematics,male
2170796900,guanghong yang,guanghong,Mathematics,male
2921531180,guangrong han,guangrong,Mathematics,male
2724527120,guillaume boglioni beaulieu,guillaume,Mathematics,male
2120148574,guillermo rodriguezblanco,guillermo,Mathematics,male
2936537330,hongliang zuo,hongliang,Mathematics,male
2109301670,hongliang ren,hongliang,Mathematics,male
4622718,hortensia galeanasanchez,hortensia,Mathematics,female
2951356733,huaicheng yan,huaicheng,Mathematics,male
2166626803,jiancheng li,jiancheng,Mathematics,male
2103142158,jingliang peng,jingliang,Mathematics,male
2251144520,katarzyna filipiak,katarzyna,Mathematics,female
2059132083,keiichiro iima,keiichiro,Mathematics,male
2978468772,kobayashi yasuyuki,kobayashi,Mathematics,male
2169989619,krzysztof t kaczmarek,krzysztof,Mathematics,male
1956889597,krzysztof wincza,krzysztof,Mathematics,male
2706347401,kwangsung woo,kwangsung,Mathematics,male
145760438,laurentiu racila,laurentiu,Mathematics,male
1944241487,magdalena lemanska,magdalena,Mathematics,female
2146606920,mahboobeh gharib,mahboobeh,Mathematics,female
2938726699,masatoshi fujii,masatoshi,Mathematics,male
2849049027,matsukawa masahiko,matsukawa,Mathematics,male
1267912761,mehrnoosh sadrzadeh,mehrnoosh,Mathematics,female
2107921492,michitaka furuya,michitaka,Mathematics,male
2238110523,mingliang xie,mingliang,Mathematics,male
2721676100,mitsuhiro yokota nishizawa,mitsuhiro,Mathematics,male
2831722342,monnereau patrice,monnereau,Mathematics,female
2166961396,nathaniel johnston,nathaniel,Mathematics,male
2952226652,pengcheng kuang,pengcheng,Mathematics,male
2784192222,pratiksha tiwari,pratiksha,Mathematics,female
2683000879,qiancheng wang,qiancheng,Mathematics,male
2302985281,srinivasa reddy edara,srinivasa,Mathematics,male
2024307857,stanislaw wojciech,stanislaw,Mathematics,male
1992717360,sumiyoshi abe,sumiyoshi,Mathematics,male
2905849817,toshihiro nonaka,toshihiro,Mathematics,male
2065163671,toshinari kamakura,toshinari,Mathematics,male
2421126358,toshiyuki morii,toshiyuki,Mathematics,male
2300132221,toshiyuki sasahara,toshiyuki,Mathematics,male
2327999148,vladyslav yaskin,vladyslav,Mathematics,male
2148005162,xianliang wu,xianliang,Mathematics,male
2859177686,xiaochuan ma,xiaochuan,Mathematics,male
2166267973,xiaoliang ma,xiaoliang,Mathematics,male
2648830737,xiaozheng lai,xiaozheng,Mathematics,male
2140530601,xiaozhong yang,xiaozhong,Mathematics,male
2490219529,yoshifumi ando,yoshifumi,Mathematics,male
2080872817,yoshihiro sawano,yoshihiro,Mathematics,male
2151404737,yoshinobu watanabe,yoshinobu,Mathematics,male
2811205295,yuancheng sun,yuancheng,Mathematics,male
2110582069,zhaocheng yang,zhaocheng,Mathematics,male
2804861407,zhengchun xu,zhengchun,Mathematics,male
2145082106,zhengpeng yuan,zhengpeng,Mathematics,male
2804997348,zhongquan tan,zhongquan,Mathematics,male
2096548841,abdellatif salah,abdellatif,Mathematics,male
2587435802,abdelmalek zine,abdelmalek,Mathematics,male
2136865961,aleksandar perovic,aleksandar,Mathematics,male
1964757031,aleksandar takaci,aleksandar,Mathematics,male
1917253226,alessandro perotti,alessandro,Mathematics,male
133728678,alexandros eskenazis,alexandros,Mathematics,male
2709947259,amirmasoud ahmadi,amirmasoud,Mathematics,male
493904420,bartlomiej gardas,bartlomiej,Mathematics,male
2059970632,bernadette govaerts,bernadette,Mathematics,female
2129027574,christophe sabourin,christophe,Mathematics,male
2250657745,farkhondeh sajadi,farkhondeh,Mathematics,female
2533840475,frederique le louer,frederique,Mathematics,female
2131387476,jeanclaude thomas,jeanclaude,Mathematics,male
2117297600,jeanclaude belfiore,jeanclaude,Mathematics,male
2171432718,jiangshuai huang,jiangshuai,Mathematics,male
2634069242,konstantin m dyakonov,konstantin,Mathematics,male
2111731651,manouchehr kamyab,manouchehr,Mathematics,male
2778124132,marieodile cordier,marieodile,Mathematics,female
2898617860,matematica,matematica,Mathematics,male
2170620587,piercesare secchi,piercesare,Mathematics,male
329132934,selahattin gelbal,selahattin,Mathematics,male
2425106650,siddhartha mishra,siddhartha,Mathematics,male
2463001621,stanislava simonova,stanislava,Mathematics,female
2122411278,madhumangal pal,madhumangal,Mathematics,male
1973379363,jeanfrancois delaigle,jeanfrancois,Mathematics,male
2428380975,jeanfrancois helard,jeanfrancois,Mathematics,male
2560134317,massimiliano ghini,massimiliano,Mathematics,male
311934773,politechnika gdanska,politechnika,Mathematics,female
2131937159,themistocles m rassias,themistocles,Mathematics,male
2346713862,watcharaporn cholamjiak,watcharaporn,Mathematics,female
1871545488,mariefrancoise bidautveron,mariefrancoise,Mathematics,female
2601932687,an tao,an,Computer Science,female
2837491162,bo zhaochao,bo,Computer Science,male
2902729909,da xiao,da,Computer Science,male
2926256414,du juexiao,du,Computer Science,male
2660882474,du shuangyu,du,Computer Science,male
2876584665,du jiuwei,du,Computer Science,male
2956746385,du tianyu,du,Computer Science,male
2957783641,em tae ill,em,Computer Science,female
2822181351,fu li,fu,Computer Science,male
2927013937,fu yingfang,fu,Computer Science,male
2881746115,fu chao,fu,Computer Science,male
2854454622,fu xiufang,fu,Computer Science,male
2864839832,gu xinyun,gu,Computer Science,male
2826066648,he yibo,he,Computer Science,male
2926648306,he rui,he,Computer Science,male
2877370646,he baohua,he,Computer Science,male
2817673870,he dong,he,Computer Science,male
2853540748,he fei,he,Computer Science,male
2929464985,he yuchun,he,Computer Science,male
2830953093,he qijun,he,Computer Science,male
2829568962,he xiaohui,he,Computer Science,male
2815147968,he chang,he,Computer Science,male
